Time_Step,FIRST_FIT,BEST_FIT,WORST_FIT,BUDDY,MIXED
5427,0.9136,0.9656,0.8139,0.7123,0.9006
5428,0.9137,0.9658,0.8140,0.7119,0.9007
5429,0.9136,0.9656,0.8140,0.7120,0.9006
5430,0.9128,0.9648,0.8133,0.7118,0.8998
5431,0.9129,0.9648,0.8134,0.7120,0.8998
5432,0.9131,0.9650,0.8137,0.7122,0.9001
5433,0.9132,0.9650,0.8138,0.7123,0.9001
5434,0.9134,0.9653,0.8140,0.7125,0.9004
5435,0.9134,0.9653,0.8140,0.7125,0.9004
5436,0.9127,0.9645,0.8133,0.7120,0.8997
5437,0.9133,0.9652,0.8139,0.7125,0.9003
5438,0.9134,0.9653,0.8140,0.7126,0.9004
5439,0.9135,0.9662,0.8141,0.7127,0.9004
5440,0.9136,0.9664,0.8143,0.7124,0.9006
5441,0.9134,0.9661,0.8141,0.7123,0.9012
5442,0.9135,0.9661,0.8142,0.7124,0.9012
5443,0.9139,0.9666,0.8145,0.7127,0.9016
5444,0.9136,0.9662,0.8143,0.7126,0.9021
5445,0.9139,0.9665,0.8146,0.7123,0.9024
5446,0.9135,0.9661,0.8143,0.7123,0.9020
5447,0.9129,0.9655,0.8137,0.7120,0.9014
5448,0.9128,0.9654,0.8137,0.7116,0.9014
5449,0.9126,0.9652,0.8135,0.7115,0.9012
5450,0.9131,0.9657,0.8139,0.7119,0.9016
5451,0.9133,0.9659,0.8141,0.7120,0.9018
5452,0.9138,0.9664,0.8139,0.7119,0.9015
5453,0.9145,0.9663,0.8139,0.7120,0.9015
5454,0.9147,0.9666,0.8142,0.7122,0.9017
5455,0.9144,0.9662,0.8138,0.7116,0.9014
5456,0.9145,0.9663,0.8139,0.7117,0.9015
5457,0.9141,0.9659,0.8136,0.7111,0.9011
5458,0.9142,0.9660,0.8137,0.7112,0.9012
5459,0.9146,0.9664,0.8140,0.7115,0.9016
5460,0.9145,0.9662,0.8140,0.7120,0.9015
5461,0.9146,0.9664,0.8141,0.7121,0.9016
5462,0.9147,0.9665,0.8142,0.7121,0.9017
5463,0.9139,0.9657,0.8135,0.7116,0.9009
5464,0.9136,0.9653,0.8132,0.7110,0.9006
5465,0.9127,0.9644,0.8124,0.7106,0.8998
5466,0.9126,0.9643,0.8123,0.7100,0.8997
5467,0.9125,0.9641,0.8122,0.7099,0.8995
5468,0.9118,0.9634,0.8116,0.7096,0.8988
5469,0.9114,0.9630,0.8113,0.7092,0.8985
5470,0.9112,0.9628,0.8111,0.7089,0.8983
5471,0.9110,0.9626,0.8109,0.7084,0.8981
5472,0.9115,0.9631,0.8114,0.7088,0.8986
5473,0.9118,0.9634,0.8116,0.7090,0.8989
5474,0.9114,0.9630,0.8112,0.7084,0.8984
5475,0.9117,0.9633,0.8115,0.7086,0.8987
5476,0.9121,0.9638,0.8119,0.7090,0.8992
5477,0.9126,0.9643,0.8123,0.7094,0.8997
5478,0.9124,0.9649,0.8128,0.7098,0.9002
5479,0.9122,0.9646,0.8134,0.7102,0.9000
5480,0.9121,0.9644,0.8133,0.7107,0.8999
5481,0.9123,0.9647,0.8135,0.7109,0.9001
5482,0.9127,0.9643,0.8139,0.7112,0.9005
5483,0.9126,0.9641,0.8138,0.7107,0.9004
5484,0.9126,0.9641,0.8139,0.7113,0.9005
5485,0.9122,0.9637,0.8135,0.7109,0.9000
5486,0.9121,0.9636,0.8141,0.7114,0.9000
5487,0.9120,0.9634,0.8140,0.7109,0.8998
5488,0.9120,0.9633,0.8141,0.7116,0.8998
5489,0.9121,0.9635,0.8142,0.7117,0.9000
5490,0.9122,0.9635,0.8142,0.7117,0.9000
5491,0.9121,0.9634,0.8142,0.7112,0.9000
5492,0.9119,0.9632,0.8141,0.7109,0.8998
5493,0.9113,0.9626,0.8136,0.7108,0.8992
5494,0.9113,0.9626,0.8136,0.7108,0.8992
5495,0.9117,0.9630,0.8139,0.7111,0.8996
5496,0.9110,0.9622,0.8133,0.7106,0.8989
5497,0.9104,0.9616,0.8127,0.7103,0.8983
5498,0.9107,0.9619,0.8130,0.7105,0.8986
5499,0.9110,0.9622,0.8133,0.7107,0.8989
5500,0.9116,0.9628,0.8138,0.7112,0.8994
5501,0.9117,0.9630,0.8139,0.7113,0.8996
5502,0.9123,0.9637,0.8138,0.7113,0.9002
5503,0.9124,0.9636,0.8139,0.7115,0.9002
5504,0.9128,0.9641,0.8143,0.7118,0.9006
5505,0.9126,0.9647,0.8142,0.7118,0.9012
5506,0.9123,0.9644,0.8140,0.7116,0.9009
5507,0.9124,0.9644,0.8140,0.7116,0.9010
5508,0.9118,0.9638,0.8135,0.7111,0.9004
5509,0.9120,0.9641,0.8137,0.7113,0.9006
5510,0.9114,0.9634,0.8132,0.7112,0.9000
5511,0.9120,0.9641,0.8137,0.7116,0.9006
5512,0.9123,0.9644,0.8140,0.7114,0.9009
5513,0.9124,0.9645,0.8141,0.7115,0.9010
5514,0.9117,0.9637,0.8134,0.7111,0.9003
5515,0.9110,0.9631,0.8128,0.7107,0.8997
5516,0.9117,0.9638,0.8134,0.7112,0.9003
5517,0.9113,0.9633,0.8130,0.7108,0.8999
5518,0.9115,0.9636,0.8133,0.7110,0.9001
5519,0.9117,0.9638,0.8134,0.7112,0.9003
5520,0.9118,0.9638,0.8135,0.7112,0.9004
5521,0.9113,0.9633,0.8130,0.7107,0.8999
5522,0.9116,0.9637,0.8134,0.7110,0.9003
5523,0.9119,0.9639,0.8136,0.7112,0.9005
5524,0.9117,0.9637,0.8134,0.7109,0.9003
5525,0.9119,0.9639,0.8136,0.7111,0.9005
5526,0.9119,0.9639,0.8136,0.7104,0.9005
5527,0.9123,0.9644,0.8134,0.7108,0.9009
5528,0.9126,0.9647,0.8136,0.7110,0.9012
5529,0.9130,0.9651,0.8139,0.7113,0.9016
5530,0.9126,0.9647,0.8136,0.7111,0.9012
5531,0.9134,0.9647,0.8137,0.7112,0.9013
5532,0.9131,0.9644,0.8135,0.7107,0.9010
5533,0.9135,0.9648,0.8138,0.7110,0.9013
5534,0.9128,0.9641,0.8132,0.7105,0.9007
5535,0.9133,0.9646,0.8137,0.7109,0.9012
5536,0.9138,0.9651,0.8134,0.7113,0.9016
5537,0.9137,0.9649,0.8134,0.7113,0.9015
5538,0.9139,0.9651,0.8136,0.7114,0.9017
5539,0.9141,0.9654,0.8138,0.7112,0.9019
5540,0.9139,0.9651,0.8136,0.7110,0.9017
5541,0.9131,0.9643,0.8129,0.7108,0.9010
5542,0.9135,0.9647,0.8132,0.7111,0.9013
5543,0.9132,0.9653,0.8137,0.7110,0.9019
5544,0.9138,0.9650,0.8136,0.7110,0.9016
5545,0.9131,0.9643,0.8130,0.7106,0.9010
5546,0.9135,0.9647,0.8133,0.7108,0.9014
5547,0.9127,0.9638,0.8126,0.7104,0.9006
5548,0.9127,0.9639,0.8126,0.7104,0.9006
5549,0.9133,0.9645,0.8132,0.7109,0.9012
5550,0.9131,0.9642,0.8137,0.7113,0.9017
5551,0.9133,0.9644,0.8138,0.7114,0.9019
5552,0.9129,0.9640,0.8135,0.7113,0.9016
5553,0.9130,0.9641,0.8135,0.7113,0.9016
5554,0.9130,0.9642,0.8136,0.7114,0.9017
5555,0.9132,0.9643,0.8137,0.7115,0.9018
5556,0.9131,0.9642,0.8138,0.7115,0.9018
5557,0.9129,0.9640,0.8137,0.7115,0.9016
5558,0.9127,0.9637,0.8135,0.7115,0.9014
5559,0.9127,0.9637,0.8136,0.7115,0.9014
5560,0.9131,0.9641,0.8139,0.7113,0.9017
5561,0.9131,0.9640,0.8139,0.7114,0.9017
5562,0.9132,0.9642,0.8141,0.7116,0.9019
5563,0.9131,0.9640,0.8140,0.7116,0.9018
5564,0.9135,0.9636,0.8138,0.7114,0.9014
5565,0.9138,0.9639,0.8140,0.7116,0.9017
5566,0.9136,0.9637,0.8140,0.7117,0.9016
5567,0.9130,0.9631,0.8135,0.7116,0.9010
5568,0.9125,0.9625,0.8130,0.7114,0.9005
5569,0.9123,0.9623,0.8128,0.7108,0.9003
5570,0.9128,0.9628,0.8132,0.7112,0.9007
5571,0.9124,0.9624,0.8129,0.7110,0.9004
5572,0.9125,0.9625,0.8130,0.7110,0.9005
5573,0.9124,0.9624,0.8129,0.7106,0.9003
5574,0.9117,0.9617,0.8123,0.7106,0.8997
5575,0.9125,0.9617,0.8124,0.7112,0.9005
5576,0.9120,0.9612,0.8120,0.7106,0.9000
5577,0.9119,0.9611,0.8119,0.7102,0.8999
5578,0.9122,0.9613,0.8121,0.7104,0.9002
5579,0.9125,0.9616,0.8123,0.7106,0.9004
5580,0.9131,0.9614,0.8123,0.7111,0.9011
5581,0.9131,0.9614,0.8123,0.7109,0.9010
5582,0.9132,0.9616,0.8124,0.7111,0.9012
5583,0.9131,0.9614,0.8123,0.7106,0.9010
5584,0.9124,0.9607,0.8117,0.7105,0.9004
5585,0.9128,0.9611,0.8121,0.7108,0.9008
5586,0.9130,0.9613,0.8122,0.7109,0.9009
5587,0.9132,0.9615,0.8124,0.7111,0.9012
5588,0.9132,0.9615,0.8124,0.7108,0.9011
5589,0.9132,0.9623,0.8125,0.7114,0.9011
5590,0.9128,0.9619,0.8121,0.7112,0.9007
5591,0.9130,0.9621,0.8123,0.7113,0.9009
5592,0.9135,0.9627,0.8121,0.7113,0.9007
5593,0.9140,0.9632,0.8119,0.7112,0.9004
5594,0.9141,0.9633,0.8121,0.7113,0.9006
5595,0.9138,0.9630,0.8118,0.7107,0.9003
5596,0.9132,0.9623,0.8112,0.7101,0.8996
5597,0.9128,0.9619,0.8109,0.7099,0.8993
5598,0.9124,0.9615,0.8106,0.7098,0.8989
5599,0.9128,0.9620,0.8109,0.7101,0.8993
5600,0.9133,0.9625,0.8114,0.7105,0.8998
5601,0.9133,0.9624,0.8114,0.7111,0.8998
5602,0.9133,0.9623,0.8115,0.7112,0.8998
5603,0.9129,0.9619,0.8111,0.7107,0.8994
5604,0.9129,0.9620,0.8112,0.7107,0.8994
5605,0.9131,0.9622,0.8114,0.7109,0.8996
5606,0.9124,0.9614,0.8107,0.7105,0.8989
5607,0.9125,0.9615,0.8108,0.7106,0.8990
5608,0.9128,0.9618,0.8110,0.7108,0.8993
5609,0.9131,0.9622,0.8113,0.7110,0.8996
5610,0.9130,0.9620,0.8112,0.7107,0.8995
5611,0.9129,0.9619,0.8111,0.7105,0.8994
5612,0.9127,0.9625,0.8116,0.7105,0.8999
5613,0.9125,0.9632,0.8116,0.7105,0.8998
5614,0.9124,0.9630,0.8115,0.7106,0.8997
5615,0.9127,0.9632,0.8117,0.7107,0.8999
5616,0.9128,0.9634,0.8119,0.7109,0.9001
5617,0.9120,0.9625,0.8112,0.7106,0.8993
5618,0.9122,0.9628,0.8114,0.7108,0.8995
5619,0.9118,0.9624,0.8110,0.7103,0.8991
5620,0.9120,0.9625,0.8111,0.7104,0.8993
5621,0.9128,0.9634,0.8107,0.7102,0.9001
5622,0.9133,0.9631,0.8111,0.7106,0.8999
5623,0.9133,0.9630,0.8111,0.7103,0.8998
5624,0.9130,0.9628,0.8109,0.7097,0.8995
5625,0.9134,0.9632,0.8112,0.7100,0.8999
5626,0.9133,0.9630,0.8112,0.7106,0.8999
5627,0.9137,0.9635,0.8116,0.7109,0.9002
5628,0.9131,0.9629,0.8111,0.7105,0.8997
5629,0.9130,0.9627,0.8110,0.7110,0.9003
5630,0.9134,0.9631,0.8114,0.7108,0.9007
5631,0.9129,0.9625,0.8109,0.7103,0.9002
5632,0.9130,0.9627,0.8110,0.7104,0.9003
5633,0.9135,0.9632,0.8115,0.7108,0.9008
5634,0.9137,0.9634,0.8116,0.7109,0.9010
5635,0.9136,0.9641,0.8117,0.7110,0.9009
5636,0.9141,0.9638,0.8115,0.7109,0.9007
5637,0.9144,0.9641,0.8117,0.7107,0.9009
5638,0.9144,0.9641,0.8118,0.7108,0.9010
5639,0.9145,0.9642,0.8119,0.7109,0.9011
5640,0.9142,0.9639,0.8117,0.7109,0.9008
5641,0.9144,0.9641,0.8118,0.7106,0.9010
5642,0.9148,0.9645,0.8121,0.7109,0.9013
5643,0.9146,0.9643,0.8121,0.7109,0.9012
5644,0.9146,0.9643,0.8121,0.7103,0.9012
5645,0.9140,0.9636,0.8116,0.7102,0.9006
5646,0.9134,0.9630,0.8110,0.7097,0.9000
5647,0.9131,0.9626,0.8107,0.7095,0.8997
5648,0.9135,0.9631,0.8111,0.7098,0.9001
5649,0.9137,0.9633,0.8113,0.7100,0.9003
5650,0.9138,0.9633,0.8114,0.7106,0.9011
5651,0.9131,0.9626,0.8108,0.7105,0.9005
5652,0.9124,0.9619,0.8102,0.7099,0.8997
5653,0.9130,0.9625,0.8107,0.7104,0.9003
5654,0.9129,0.9624,0.8106,0.7098,0.9002
5655,0.9135,0.9630,0.8111,0.7102,0.9008
5656,0.9133,0.9629,0.8110,0.7102,0.9007
5657,0.9139,0.9634,0.8115,0.7102,0.9005
5658,0.9137,0.9640,0.8120,0.7101,0.9003
5659,0.9137,0.9640,0.8121,0.7103,0.9003
5660,0.9137,0.9640,0.8122,0.7104,0.9003
5661,0.9136,0.9638,0.8122,0.7105,0.9003
5662,0.9137,0.9639,0.8122,0.7106,0.9004
5663,0.9137,0.9639,0.8122,0.7100,0.9003
5664,0.9139,0.9641,0.8124,0.7101,0.9005
5665,0.9141,0.9644,0.8126,0.7103,0.9008
5666,0.9135,0.9637,0.8121,0.7102,0.9001
5667,0.9134,0.9636,0.8126,0.7102,0.9001
5668,0.9132,0.9634,0.8125,0.7100,0.8999
5669,0.9136,0.9637,0.8128,0.7102,0.9002
5670,0.9138,0.9640,0.8130,0.7105,0.9005
5671,0.9139,0.9640,0.8131,0.7106,0.9005
5672,0.9139,0.9641,0.8132,0.7106,0.9006
5673,0.9143,0.9645,0.8130,0.7105,0.9010
5674,0.9144,0.9645,0.8130,0.7105,0.9010
5675,0.9140,0.9642,0.8127,0.7105,0.9007
5676,0.9141,0.9642,0.8127,0.7106,0.9008
5677,0.9145,0.9646,0.8131,0.7104,0.9011
5678,0.9143,0.9644,0.8130,0.7104,0.9009
5679,0.9138,0.9639,0.8126,0.7100,0.9005
5680,0.9132,0.9633,0.8120,0.7096,0.8999
5681,0.9134,0.9635,0.8122,0.7098,0.9001
5682,0.9134,0.9634,0.8122,0.7093,0.9000
5683,0.9128,0.9628,0.8116,0.7090,0.8994
5684,0.9123,0.9623,0.8112,0.7088,0.8990
5685,0.9118,0.9618,0.8108,0.7085,0.8985
5686,0.9125,0.9625,0.8114,0.7091,0.8992
5687,0.9125,0.9625,0.8114,0.7088,0.8992
5688,0.9125,0.9625,0.8114,0.7088,0.8992
5689,0.9130,0.9630,0.8118,0.7092,0.8996
5690,0.9128,0.9628,0.8117,0.7086,0.8995
5691,0.9128,0.9629,0.8117,0.7086,0.8995
5692,0.9120,0.9620,0.8110,0.7084,0.8987
5693,0.9126,0.9626,0.8115,0.7089,0.8993
5694,0.9127,0.9628,0.8116,0.7090,0.8994
5695,0.9130,0.9630,0.8118,0.7091,0.8997
5696,0.9134,0.9634,0.8122,0.7095,0.9001
5697,0.9135,0.9635,0.8122,0.7095,0.9002
5698,0.9138,0.9639,0.8126,0.7098,0.9005
5699,0.9144,0.9645,0.8125,0.7102,0.9011
5700,0.9145,0.9646,0.8126,0.7103,0.9012
5701,0.9143,0.9652,0.8125,0.7107,0.9010
5702,0.9147,0.9657,0.8122,0.7106,0.9014
5703,0.9146,0.9655,0.8121,0.7105,0.9013
5704,0.9147,0.9656,0.8122,0.7106,0.9014
5705,0.9146,0.9655,0.8121,0.7101,0.9013
5706,0.9138,0.9647,0.8114,0.7099,0.9005
5707,0.9139,0.9648,0.8115,0.7100,0.9006
5708,0.9139,0.9648,0.8115,0.7100,0.9006
5709,0.9138,0.9647,0.8114,0.7099,0.9005
5710,0.9131,0.9639,0.8108,0.7097,0.8998
5711,0.9135,0.9644,0.8112,0.7100,0.9002
5712,0.9142,0.9651,0.8117,0.7105,0.9008
5713,0.9146,0.9647,0.8121,0.7104,0.9013
5714,0.9141,0.9642,0.8117,0.7098,0.9008
5715,0.9142,0.9643,0.8118,0.7099,0.9009
5716,0.9145,0.9646,0.8120,0.7101,0.9012
5717,0.9145,0.9646,0.8121,0.7101,0.9012
5718,0.9145,0.9646,0.8122,0.7103,0.9012
5719,0.9143,0.9643,0.8119,0.7102,0.9009
5720,0.9145,0.9645,0.8121,0.7104,0.9012
5721,0.9143,0.9651,0.8120,0.7103,0.9017
5722,0.9147,0.9647,0.8118,0.7102,0.9021
5723,0.9146,0.9646,0.8117,0.7096,0.9020
5724,0.9150,0.9642,0.8115,0.7100,0.9017
5725,0.9148,0.9640,0.8114,0.7100,0.9015
5726,0.9147,0.9638,0.8112,0.7097,0.9014
5727,0.9151,0.9634,0.8111,0.7096,0.9011
5728,0.9150,0.9633,0.8110,0.7096,0.9010
5729,0.9150,0.9632,0.8110,0.7090,0.9009
5730,0.9146,0.9628,0.8106,0.7087,0.9006
5731,0.9145,0.9627,0.8107,0.7092,0.9012
5732,0.9148,0.9630,0.8109,0.7094,0.9015
5733,0.9140,0.9622,0.8102,0.7092,0.9007
5734,0.9132,0.9613,0.8095,0.7090,0.8999
5735,0.9134,0.9615,0.8097,0.7091,0.9001
5736,0.9141,0.9623,0.8103,0.7097,0.9008
5737,0.9144,0.9626,0.8106,0.7099,0.9012
5738,0.9149,0.9632,0.8104,0.7098,0.9016
5739,0.9149,0.9631,0.8105,0.7100,0.9017
5740,0.9141,0.9623,0.8098,0.7098,0.9009
5741,0.9149,0.9631,0.8105,0.7100,0.9016
5742,0.9148,0.9629,0.8105,0.7100,0.9015
5743,0.9149,0.9631,0.8106,0.7101,0.9017
5744,0.9154,0.9628,0.8104,0.7101,0.9014
5745,0.9156,0.9630,0.8106,0.7102,0.9016
5746,0.9157,0.9631,0.8107,0.7103,0.9017
5747,0.9155,0.9628,0.8106,0.7102,0.9015
5748,0.9148,0.9620,0.8101,0.7100,0.9009
5749,0.9148,0.9620,0.8101,0.7094,0.9009
5750,0.9149,0.9621,0.8102,0.7095,0.9010
5751,0.9149,0.9629,0.8103,0.7100,0.9017
5752,0.9155,0.9626,0.8108,0.7100,0.9015
5753,0.9158,0.9630,0.8110,0.7098,0.9018
5754,0.9156,0.9628,0.8110,0.7098,0.9017
5755,0.9159,0.9631,0.8113,0.7101,0.9020
5756,0.9159,0.9630,0.8113,0.7102,0.9020
5757,0.9161,0.9632,0.8115,0.7099,0.9022
5758,0.9160,0.9631,0.8115,0.7099,0.9021
5759,0.9162,0.9633,0.8116,0.7100,0.9022
5760,0.9162,0.9632,0.8117,0.7102,0.9022
5761,0.9165,0.9635,0.8120,0.7099,0.9025
5762,0.9162,0.9632,0.8118,0.7098,0.9023
5763,0.9161,0.9631,0.8117,0.7096,0.9022
5764,0.9160,0.9631,0.8117,0.7091,0.9021
5765,0.9163,0.9634,0.8119,0.7094,0.9024
5766,0.9162,0.9631,0.8118,0.7098,0.9023
5767,0.9157,0.9627,0.8114,0.7096,0.9018
5768,0.9150,0.9619,0.8108,0.7090,0.9011
5769,0.9144,0.9613,0.8103,0.7085,0.9005
5770,0.9152,0.9621,0.8110,0.7091,0.9006
5771,0.9157,0.9626,0.8114,0.7095,0.9011
5772,0.9149,0.9618,0.8107,0.7093,0.9003
5773,0.9154,0.9623,0.8111,0.7092,0.9008
5774,0.9148,0.9617,0.8107,0.7087,0.9002
5775,0.9152,0.9621,0.8110,0.7090,0.9006
5776,0.9153,0.9623,0.8111,0.7091,0.9007
5777,0.9153,0.9623,0.8111,0.7091,0.9007
5778,0.9153,0.9622,0.8111,0.7088,0.9007
5779,0.9155,0.9625,0.8113,0.7089,0.9009
5780,0.9157,0.9627,0.8114,0.7091,0.9011
5781,0.9161,0.9631,0.8118,0.7094,0.9015
5782,0.9160,0.9638,0.8118,0.7099,0.9022
5783,0.9163,0.9640,0.8120,0.7101,0.9024
5784,0.9167,0.9645,0.8124,0.7100,0.9028
5785,0.9172,0.9642,0.8123,0.7099,0.9026
5786,0.9172,0.9641,0.8123,0.7100,0.9026
5787,0.9175,0.9645,0.8126,0.7098,0.9029
5788,0.9175,0.9645,0.8126,0.7098,0.9029
5789,0.9176,0.9646,0.8127,0.7099,0.9030
5790,0.9171,0.9641,0.8123,0.7094,0.9025
5791,0.9169,0.9639,0.8121,0.7092,0.9023
5792,0.9172,0.9642,0.8123,0.7094,0.9026
5793,0.9167,0.9636,0.8119,0.7090,0.9021
5794,0.9172,0.9641,0.8123,0.7094,0.9026
5795,0.9174,0.9644,0.8125,0.7096,0.9028
5796,0.9177,0.9647,0.8128,0.7098,0.9031
5797,0.9183,0.9645,0.8127,0.7098,0.9030
5798,0.9180,0.9650,0.8125,0.7097,0.9034
5799,0.9178,0.9647,0.8124,0.7097,0.9032
5800,0.9174,0.9643,0.8121,0.7090,0.9028
5801,0.9173,0.9642,0.8120,0.7090,0.9027
5802,0.9168,0.9636,0.8115,0.7088,0.9022
5803,0.9174,0.9643,0.8121,0.7093,0.9021
5804,0.9173,0.9642,0.8120,0.7090,0.9020
5805,0.9168,0.9637,0.8115,0.7088,0.9015
5806,0.9172,0.9640,0.8119,0.7091,0.9019
5807,0.9164,0.9633,0.8112,0.7088,0.9012
5808,0.9166,0.9635,0.8114,0.7089,0.9013
5809,0.9166,0.9635,0.8114,0.7089,0.9013
5810,0.9172,0.9641,0.8119,0.7094,0.9019
5811,0.9176,0.9645,0.8123,0.7093,0.9023
5812,0.9176,0.9645,0.8123,0.7093,0.9023
5813,0.9172,0.9641,0.8119,0.7088,0.9019
5814,0.9174,0.9643,0.8121,0.7089,0.9021
5815,0.9179,0.9640,0.8119,0.7093,0.9018
5816,0.9181,0.9642,0.8121,0.7095,0.9020
5817,0.9179,0.9640,0.8120,0.7095,0.9019
5818,0.9180,0.9641,0.8121,0.7096,0.9020
5819,0.9183,0.9644,0.8124,0.7093,0.9023
5820,0.9186,0.9647,0.8126,0.7096,0.9026
5821,0.9184,0.9645,0.8125,0.7093,0.9024
5822,0.9181,0.9642,0.8122,0.7092,0.9021
5823,0.9179,0.9639,0.8126,0.7092,0.9019
5824,0.9177,0.9636,0.8125,0.7091,0.9017
5825,0.9177,0.9637,0.8126,0.7092,0.9017
5826,0.9177,0.9636,0.8126,0.7093,0.9017
5827,0.9175,0.9634,0.8124,0.7088,0.9015
5828,0.9174,0.9633,0.8125,0.7094,0.9015
5829,0.9178,0.9637,0.8128,0.7096,0.9018
5830,0.9176,0.9635,0.8127,0.7096,0.9017
5831,0.9177,0.9636,0.8128,0.7093,0.9018
5832,0.9179,0.9638,0.8130,0.7094,0.9019
5833,0.9177,0.9636,0.8129,0.7094,0.9018
5834,0.9180,0.9638,0.8131,0.7096,0.9021
5835,0.9182,0.9641,0.8133,0.7093,0.9023
5836,0.9177,0.9636,0.8129,0.7092,0.9018
5837,0.9181,0.9640,0.8132,0.7095,0.9022
5838,0.9186,0.9644,0.8130,0.7094,0.9026
5839,0.9183,0.9641,0.8129,0.7093,0.9023
5840,0.9181,0.9639,0.8127,0.7091,0.9021
5841,0.9177,0.9643,0.8130,0.7090,0.9018
5842,0.9179,0.9645,0.8132,0.7091,0.9020
5843,0.9176,0.9642,0.8130,0.7091,0.9017
5844,0.9174,0.9639,0.8128,0.7090,0.9015
5845,0.9175,0.9640,0.8129,0.7091,0.9016
5846,0.9175,0.9640,0.8129,0.7090,0.9016
5847,0.9176,0.9642,0.8130,0.7091,0.9017
5848,0.9177,0.9643,0.8131,0.7092,0.9018
5849,0.9177,0.9643,0.8131,0.7087,0.9018
5850,0.9178,0.9643,0.8132,0.7093,0.9019
5851,0.9179,0.9644,0.8133,0.7089,0.9020
5852,0.9175,0.9648,0.8131,0.7092,0.9024
5853,0.9178,0.9651,0.8133,0.7090,0.9027
5854,0.9176,0.9648,0.8132,0.7090,0.9025
5855,0.9178,0.9650,0.8134,0.7091,0.9026
5856,0.9175,0.9646,0.8132,0.7090,0.9023
5857,0.9174,0.9645,0.8132,0.7091,0.9023
5858,0.9171,0.9642,0.8130,0.7090,0.9020
5859,0.9170,0.9641,0.8130,0.7090,0.9020
5860,0.9170,0.9640,0.8130,0.7086,0.9019
5861,0.9173,0.9644,0.8133,0.7089,0.9022
5862,0.9175,0.9646,0.8134,0.7090,0.9024
5863,0.9172,0.9642,0.8131,0.7088,0.9021
5864,0.9169,0.9639,0.8129,0.7087,0.9018
5865,0.9168,0.9637,0.8129,0.7087,0.9017
5866,0.9161,0.9630,0.8123,0.7082,0.9010
5867,0.9160,0.9630,0.8123,0.7078,0.9010
5868,0.9164,0.9634,0.8126,0.7081,0.9014
5869,0.9163,0.9632,0.8126,0.7085,0.9012
5870,0.9163,0.9631,0.8126,0.7086,0.9012
5871,0.9166,0.9627,0.8130,0.7089,0.9016
5872,0.9161,0.9621,0.8125,0.7087,0.9011
5873,0.9156,0.9616,0.8120,0.7087,0.9006
5874,0.9161,0.9621,0.8125,0.7086,0.9011
5875,0.9155,0.9615,0.8119,0.7085,0.9004
5876,0.9154,0.9622,0.8125,0.7086,0.9011
5877,0.9160,0.9628,0.8130,0.7086,0.9010
5878,0.9163,0.9631,0.8133,0.7088,0.9012
5879,0.9166,0.9634,0.8136,0.7091,0.9016
5880,0.9169,0.9637,0.8138,0.7089,0.9018
5881,0.9171,0.9640,0.8140,0.7091,0.9021
5882,0.9172,0.9641,0.8141,0.7091,0.9022
5883,0.9174,0.9643,0.8143,0.7088,0.9024
5884,0.9174,0.9642,0.8144,0.7090,0.9024
5885,0.9180,0.9640,0.8143,0.7090,0.9023
5886,0.9180,0.9640,0.8143,0.7091,0.9022
5887,0.9181,0.9641,0.8145,0.7092,0.9024
5888,0.9178,0.9638,0.8143,0.7091,0.9021
5889,0.9175,0.9634,0.8141,0.7090,0.9018
5890,0.9171,0.9630,0.8138,0.7088,0.9015
5891,0.9171,0.9629,0.8138,0.7089,0.9014
5892,0.9168,0.9626,0.8141,0.7088,0.9011
5893,0.9169,0.9627,0.8143,0.7089,0.9013
5894,0.9172,0.9630,0.8145,0.7086,0.9015
5895,0.9170,0.9628,0.8144,0.7087,0.9014
5896,0.9169,0.9626,0.8144,0.7087,0.9013
5897,0.9171,0.9628,0.8146,0.7088,0.9014
5898,0.9171,0.9628,0.8147,0.7090,0.9015
5899,0.9175,0.9632,0.8144,0.7088,0.9018
5900,0.9178,0.9635,0.8147,0.7091,0.9022
5901,0.9176,0.9633,0.8146,0.7090,0.9020
5902,0.9179,0.9636,0.8149,0.7089,0.9023
5903,0.9177,0.9634,0.8148,0.7089,0.9021
5904,0.9178,0.9635,0.8149,0.7089,0.9022
5905,0.9171,0.9628,0.8143,0.7084,0.9015
5906,0.9172,0.9628,0.8143,0.7085,0.9016
5907,0.9175,0.9632,0.8146,0.7087,0.9019
5908,0.9170,0.9626,0.8141,0.7082,0.9014
5909,0.9174,0.9631,0.8145,0.7085,0.9018
5910,0.9176,0.9632,0.8147,0.7086,0.9020
5911,0.9174,0.9631,0.8145,0.7082,0.9018
5912,0.9176,0.9633,0.8147,0.7083,0.9020
5913,0.9183,0.9640,0.8147,0.7089,0.9020
5914,0.9180,0.9637,0.8145,0.7086,0.9017
5915,0.9181,0.9638,0.8146,0.7087,0.9018
5916,0.9185,0.9642,0.8149,0.7090,0.9022
5917,0.9181,0.9638,0.8145,0.7086,0.9018
5918,0.9178,0.9635,0.8150,0.7090,0.9022
5919,0.9175,0.9631,0.8147,0.7088,0.9019
5920,0.9180,0.9628,0.8145,0.7087,0.9017
5921,0.9180,0.9628,0.8145,0.7087,0.9017
5922,0.9178,0.9625,0.8144,0.7086,0.9015
5923,0.9180,0.9628,0.8146,0.7088,0.9017
5924,0.9180,0.9628,0.8146,0.7084,0.9017
